id,added_at,source,type,category,title,url,description,why_interesting,author_handle,github_stars,github_url,license,is_indexed,tags
614,2026-05-25 20:36:18.546847+00,github,tool,agent_infrastructure,Google Workspace CLI — Official CLI for Drive Gmail Calendar with AI Agent Skills (26K Stars),https://github.com/googleworkspace/cli,"Official Google CLI covering Drive, Gmail, Calendar, Sheets, Docs, Chat, Admin. Built from Discovery Service. Includes AI agent skills. Rust. 26K stars.","Google built a CLI so agents can read your email, calendar, and docs. 26K stars. Official Google tool with agent-specific features.",,26557,https://github.com/googleworkspace/cli,Apache-2.0,t,
615,2026-05-25 21:07:03.660448+00,twitter,tool,agent_security,DTap — DecodingTrust-Agent Platform: Full-Stack Agent Red-Teaming with 50+ Simulated Environments,https://x.com/ZRChen_AISafety/status/2053172135305052534,"First controllable full-stack simulation platform for agent red-teaming. 50+ real-world environments (Gmail, PayPal, Slack, Robinhood, Salesforce) with full GUI/backend/MCP replicas. ~7K red-teaming tasks, 300+ risk categories from 60+ real policies. Key finding: Claude Code falls to 25%+ attacks, Google ADK loses to >50%. Deterministic judges instead of LLM-as-judge. Multi-vector attacks (environment+tool+skill+prompt). From Dawn Song lab at Berkeley. $120K API spend, 20 months development.","Not another CVE. This is a systematic red-teaming framework that found Claude Code fails 25%+ of attacks and Google ADK fails >50%. $120K to build, 50+ simulated environments, 7K tasks. The harness design finding (sequential vs parallel tool calls = security difference) is actionable.",ZRChen_AISafety,38,https://github.com/AI-secure/DecodingTrust-Agent,,t,
616,2026-05-25 21:08:17.564006+00,twitter,insight,agent_security,"Agent Identity Crisis: 80% of AI Agents Don't Identify Themselves, 8K MCP Servers Exposed Without Auth",https://x.com/2058902263729471812,"Meta Sev-1 incident in March 2026: internal AI agent skipped human approval, gave incorrect advice, exposed data for 2 hours. Agent passed every identity check but system never verified what it did after auth. DataDome tested 698K sites: 80% of agents don't identify themselves, 80% of sites don't verify. 8K MCP servers on public internet with no auth. Only 8.5% use OAuth. 30 CVEs against MCP in 60 days. 47% of CISOs observed agents with unauthorized behavior in production.","The Meta Sev-1 + 8K exposed MCP servers + 80% agents unidentified = identity layer is the next attack surface. Everyone hardens prompts, nobody checks who the agent IS after it authenticates.",,,,,t,
618,2026-05-25 21:38:06.213865+00,github,project,agent_infrastructure,OpenJarvis — Personal AI Agent That Runs Locally on Your Devices (4.8K Stars),,"Local-first personal AI agent platform. Runs on personal devices — no cloud needed. Python-based, 4.8K stars, actively maintained. Connects to multiple LLM providers. Privacy-first approach: your data never leaves your device.",,,4832,https://github.com/open-jarvis/OpenJarvis,,t,
619,2026-05-25 21:38:06.213865+00,github,project,agent_framework,VoltAgent — TypeScript AI Agent Engineering Platform with Full Code Control (9.1K Stars),,"Open-source TypeScript framework for building, orchestrating, and observing AI agents with full code control. 9.1K stars. Build agents as code, not config. Visual debugging and observability built in. Part of VoltAgent ecosystem (also has awesome-agent-skills with 22.9K stars).",,,9150,https://github.com/VoltAgent/voltagent,,t,
620,2026-05-25 21:38:06.213865+00,github,project,agent_benchmark,ClawGUI — Build Evaluate and Deploy GUI Agents with Online RL Training (1.2K Stars),,"Framework from Zhejiang University for building, evaluating, and deploying GUI agents. Features online RL training, standardized benchmarks, and deployment tools. 1.2K stars. Research-backed approach to training agents that interact with graphical interfaces.",,,1266,https://github.com/ZJU-REAL/ClawGUI,,t,
621,2026-05-25 22:04:25.064575+00,github,tool,coding_agents,codeg — Collaborative Multi-Agent AI Coding Workspace (1.3K Stars),,"Desktop app and self-hosted server aggregating sessions from Claude Code, Codex, Gemini CLI, OpenCode, OpenClaw into one workspace. Git worktrees for parallel agent sessions. ACP protocol support. TypeScript.",Aggregates multiple coding agents into one workspace — solves the multi-agent-fragmentation problem. OpenClaw in topics list.,,1325,https://github.com/xintaofei/codeg,,t,
622,2026-05-25 22:04:26.133153+00,github,tool,agent_infrastructure,OpenContext — Personal Context Store for Cross-Agent Memory Reuse (579 Stars),,"Context store that lets you reuse coding agent knowledge across different CLI agents (Codex, Claude Code, OpenCode). Desktop GUI to capture, search, and reuse project knowledge across agents and repos. Built-in Skills/tools.",Cross-agent memory reuse — addresses the persistence gap between different coding agent CLIs. Low stars but solves a real unsolved problem.,,579,https://github.com/0xranx/OpenContext,,t,
623,2026-05-26 00:07:13.167624+00,github,tool,coding_agents,Agent Deck - Terminal Session Manager for AI Coding Agents One TUI for Claude Gemini Codex (2.5K Stars),,Terminal session manager for AI coding agents. One TUI for Claude Code Gemini CLI OpenCode Codex Aider and more. Built in Go with bubble-tea TUI. Manages multiple agent sessions in one interface.,Practical multiplexer for devs juggling multiple coding agent sessions.,,2526,https://github.com/asheshgoplani/agent-deck,,t,
624,2026-05-26 00:07:13.167624+00,github,project,agent_infrastructure,BrowserOS - Open-Source Agentic Browser Alternative to ChatGPT Atlas Perplexity Comet (11K Stars),,"The open-source agentic browser. Alternative to ChatGPT Atlas, Perplexity Comet, Dia. Built on Chromium with TypeScript. Supports Linux, macOS, Windows. Works with Ollama, LM Studio and cloud LLMs.",11K stars. Major open-source browser agent. Alternative to proprietary agentic browsers.,,11080,https://github.com/browseros-ai/BrowserOS,,t,
625,2026-05-26 00:07:13.167624+00,github,tool,agent_security,AICGSecEval - Tencent AI-Generated Code Security Evaluation Benchmark (796 Stars),,Repository-level AI-generated code security evaluation benchmark developed by Tencent Wukong Code Security Team. Evaluates security posture of code generated by AI coding agents.,Tencent security benchmark for AI-generated code. Directly relevant to agent security niche.,,796,https://github.com/Tencent/AICGSecEval,,t,
626,2026-05-26 00:07:13.167624+00,github,project,agent_benchmark,OpenCUA - Open Foundations for Computer-Use Agents NeurIPS 2025 Spotlight (768 Stars),,NeurIPS 2025 Spotlight paper. Open foundations for Computer-Use Agents. Provides infrastructure for building and evaluating CUA systems.,NeurIPS 2025 Spotlight. Academic rigor for computer-use agent evaluation.,,768,https://github.com/xlang-ai/OpenCUA,,t,
627,2026-05-26 00:37:48.475411+00,github,tool,agent_framework,Microsoft AI Agents for Beginners — 12-Lesson Course on Building AI Agents (65K Stars),https://github.com/microsoft/ai-agents-for-beginners,"Microsoft's official 12-lesson course covering agent concepts, tool use, agentic RAG, planning, multi-agent collaboration, context engineering, memory, and production deployment. Uses Azure AI Foundry and Semantic Kernel.",65K stars and growing fast. Microsoft betting on agent education as the on-ramp to their ecosystem. Covers the full agent stack from basics to production. Interesting because it signals where Microsoft sees agent adoption going.,,65517,https://github.com/microsoft/ai-agents-for-beginners,MIT,t,
628,2026-05-26 00:37:49.567037+00,twitter,pattern,agent_infrastructure,"MCP + Obsidian = Agent-Queryable Knowledge Base (27K Views, 190 Likes)",https://x.com/dunik_7/status/2058824429338018178,Three lines of MCP config turns an Obsidian vault into a queryable knowledge base. Point Claude Code at your vault via Filesystem MCP and the vault stops being something you manage and becomes something you query. 2000+ notes searchable in seconds.,190 likes and 260 bookmarks on a tweet about using existing MCP tools (not building new ones) with Obsidian. Shows demand for agent-memory that reuses personal knowledge stores rather than creating new ones. Pattern: the best agent memory tools connect to what people already use.,dunik_7,,,,t,
629,2026-05-26 01:22:59.956886+00,twitter,tool,agent_infrastructure,Rowboat — Open-Source AI Coworker with Persistent Memory (13.7K Stars),,TypeScript AI coworker with cross-session memory. Open-source alternative to MemGPT. Agents maintain context across tasks instead of resetting per session.,,,13700,https://github.com/rowboatlabs/rowboat,,t,
630,2026-05-26 01:36:35.724339+00,twitter,tool,agent_infrastructure,"Anthropic claude-for-legal — 80+ Legal AI Agents, 20 MCP Connectors, Apache 2.0",https://x.com/The_Cyber_News/status/2058815833217044796,"Anthropic open-sourced a full legal AI suite: 80+ agents, 12 practice area plugins, 20 MCP connectors (Ironclad, Everlaw, CourtListener, Westlaw). Production-grade workflow automation (contract renewal watcher, docket watcher, diligence grid). Cold-start interview customizes per firm. 882 stars in 24h. Freshfields deploying at scale.",80+ agents + 20 MCP connectors from Anthropic. Vertical agent suites are the new platform play. Free Apache 2.0 vs 1B Harvey valuation.,,882,https://github.com/anthropics/claude-for-legal,,t,
631,2026-05-26 01:36:35.724339+00,twitter,pattern,agent_infrastructure,"3-Layer Agent Memory Stack — Honcho + hermes-lcm + GBrain (11.8K Views, 275 Likes)",https://x.com/bayendor/status/2058780553554567568,"3-layer memory for agents: Layer 1 Honcho (PostgreSQL session + peer memory, 12K messages), Layer 2 hermes-lcm (working memory + pattern redaction), Layer 3 GBrain (PGLite/WASM knowledge graph, 301 pages, 1150 chunks, hybrid search). 11872 views, 412 bookmarks.",Solves cross-session persistence gap (our stated unsolved problem). 3-tier approach mirrors L1/L2/L3 cache architecture. 412 bookmarks = devs saving for implementation.,,,,,t,
632,2026-05-26 01:36:35.724339+00,twitter,tool,agent_framework,"Hermes Agent Desktop App — Native Multi-Agent Management UI (6.1K Views, 77 Likes)",https://x.com/Fluyeporlaweb/status/2057803374276272377,"Hermes Agent got a native desktop app. Previously CLI-only. Now: multi-agent management, persistent memory, autonomous flows from a real UI. 6117 views, 77 likes, 68 bookmarks.",Agent harnesses moving from CLI to desktop. Multi-agent orchestration needs visual surface. 68 bookmarks = devs interested in multi-agent ops.,,,,,t,
633,2026-05-26 02:10:12.991087+00,github,project,agent_framework,"MateClaw — Multi-Agent Second Brain with MCP Protocol, Skills, Memory and Dream Mode (508 Stars)",https://github.com/matevip/mateclaw,"Open-source multi-agent orchestration platform built on Spring AI. Features MCP protocol support, Skills system, persistent Memory, Dream mode for background processing, and multi-channel support.",Dream mode for background agent processing is unique. Multi-agent + MCP + Memory stack in Java ecosystem fills a gap. Spring AI based.,,508,https://github.com/matevip/mateclaw,Apache-2.0,t,
634,2026-05-26 02:10:14.087954+00,github,project,agent_framework,"Awesome Harness Engineering — Curated Agent Engineering Tools, Patterns, Evals and Orchestration (1.1K Stars)",https://github.com/ai-boost/awesome-harness-engineering,"Curated awesome list covering AI agent harness engineering: tools, patterns, evals, memory systems, MCP, permissions, observability, and orchestration. 1.1K stars in 2 months.","Harness engineering is consolidating as a discipline. 1.1K stars in 2 months shows the term is catching on. Good contrarian angle: framework wars are over, harness is the new battleground.",,1118,https://github.com/ai-boost/awesome-harness-engineering,NOASSERTION,t,
